Filename PupX PupY PupR PupQ IriX IriY IriR IriQ PuEX PuEY PuEA PuEB PuET PuEQ IrEX IrEY IrEA IrEB IrET IrEQ OPrUpA OPrUpX OPrUpY OPrUpQ 
2601(r-1-3)110707-115400_e_00_0001.bmp 321 242 40 95 317 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 156 31 
2601(r-1-3)110707-115400_e_00_0002.bmp 322 242 40 100 319 242 101 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 338 158 24 
2601(r-1-3)110707-115400_e_00_0003.bmp 318 242 38 100 314 242 102 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 332 160 27 
2601(r-1-3)110707-115400_e_00_0004.bmp 320 241 41 100 316 241 105 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 158 32 
2601(r-1-3)110707-115400_e_00_0005.bmp 319 242 41 100 315 242 104 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 315 158 26 
2601(r-1-3)110707-115400_e_00_0006.bmp 318 242 42 100 314 242 105 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 315 160 26 
2601(r-1-3)110707-115400_e_00_0007.bmp 319 242 38 100 316 242 103 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 317 163 24 
2601(r-1-3)110707-115400_e_00_0008.bmp 320 242 38 100 316 242 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 161 31 
2601(r-1-3)110707-115400_e_00_0009.bmp 320 242 37 100 316 242 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 158 33 
2601(r-1-3)110707-115400_e_01_0000.bmp 320 242 50 100 324 242 112 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 324 157 25 
2601(r-1-3)110707-115400_e_01_0001.bmp 318 242 44 100 322 242 105 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 158 30 
2601(r-1-3)110707-115400_e_01_0002.bmp 319 242 44 100 323 242 103 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 157 25 
2601(r-1-3)110707-115400_e_01_0003.bmp 319 242 40 100 323 242 100 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 158 34 
2601(r-1-3)110707-115400_e_01_0004.bmp 319 242 44 100 323 242 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 157 30 
2601(r-1-3)110707-115400_e_01_0005.bmp 319 242 44 100 323 242 102 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 156 31 
2601(r-1-3)110707-115400_e_01_0006.bmp 320 242 45 100 325 242 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 334 158 25 
2601(r-1-3)110707-115400_e_01_0007.bmp 316 242 43 100 321 242 102 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 321 159 28 
2601(r-1-3)110707-115400_e_01_0008.bmp 319 242 40 100 323 242 103 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 157 31 
2601(r-1-3)110707-115400_e_01_0009.bmp 320 242 40 100 325 242 103 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 326 156 33 
2602(r-1-3)110707-115400_e_00_0000.bmp 317 242 58 72 314 242 112 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 185 37 
2602(r-1-3)110707-115400_e_00_0001.bmp 320 240 61 66 317 240 108 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 344 185 34 
2602(r-1-3)110707-115400_e_00_0002.bmp 318 243 62 62 315 243 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 334 185 40 
2602(r-1-3)110707-115400_e_00_0003.bmp 319 247 64 75 315 247 108 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 188 33 
2602(r-1-3)110707-115400_e_00_0004.bmp 321 246 60 75 318 246 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 328 190 40 
2602(r-1-3)110707-115400_e_00_0005.bmp 318 242 63 58 314 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 186 41 
2602(r-1-3)110707-115400_e_00_0006.bmp 319 241 62 58 316 241 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 326 183 41 
2602(r-1-3)110707-115400_e_00_0007.bmp 319 242 64 57 314 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 178 38 
2602(r-1-3)110707-115400_e_00_0008.bmp 317 244 64 62 314 244 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 187 42 
2602(r-1-3)110707-115400_e_00_0009.bmp 320 245 64 62 318 245 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 328 187 41 
2602(r-1-3)110707-115400_e_01_0000.bmp 320 241 58 58 324 241 111 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 361 182 33 
2602(r-1-3)110707-115400_e_01_0001.bmp 319 242 58 72 323 242 108 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 359 184 31 
2602(r-1-3)110707-115400_e_01_0002.bmp 320 241 60 67 324 241 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 361 181 34 
2602(r-1-3)110707-115400_e_01_0003.bmp 320 244 59 73 323 244 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 342 191 28 
2602(r-1-3)110707-115400_e_01_0004.bmp 320 242 60 61 323 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 350 186 30 
2602(r-1-3)110707-115400_e_01_0005.bmp 320 242 60 57 324 242 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 352 184 36 
2602(r-1-3)110707-115400_e_01_0006.bmp 319 242 60 57 323 242 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 351 182 36 
2602(r-1-3)110707-115400_e_01_0007.bmp 319 241 61 56 323 241 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 351 177 28 
2602(r-1-3)110707-115400_e_01_0008.bmp 319 242 61 57 324 242 105 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 352 185 32 
2602(r-1-3)110707-115400_e_01_0009.bmp 326 242 59 56 330 242 101 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 384 189 39 
2603(r-1-3)110707-115400_e_00_0000.bmp 320 243 48 100 315 243 107 80 0 0 0 0 0 0 0 0 0 0 0 0 1049 351 152 35 
2603(r-1-3)110707-115400_e_00_0001.bmp 320 241 53 62 316 241 114 80 0 0 0 0 0 0 0 0 0 0 0 0 1049 334 144 41 
2603(r-1-3)110707-115400_e_00_0002.bmp 318 241 50 95 314 241 110 79 0 0 0 0 0 0 0 0 0 0 0 0 1049 332 150 43 
2603(r-1-3)110707-115400_e_00_0003.bmp 319 242 51 72 314 242 109 80 0 0 0 0 0 0 0 0 0 0 0 0 1049 333 153 34 
2603(r-1-3)110707-115400_e_00_0004.bmp 318 242 55 60 314 242 109 79 0 0 0 0 0 0 0 0 0 0 0 0 1049 333 159 36 
2603(r-1-3)110707-115400_e_00_0005.bmp 318 242 53 56 314 242 107 80 0 0 0 0 0 0 0 0 0 0 0 0 1049 333 155 35 
2603(r-1-3)110707-115400_e_00_0006.bmp 320 242 54 60 316 242 108 79 0 0 0 0 0 0 0 0 0 0 0 0 1049 334 155 39 
2603(r-1-3)110707-115400_e_00_0007.bmp 318 242 52 78 313 242 106 80 0 0 0 0 0 0 0 0 0 0 0 0 0 320 138 1 
2603(r-1-3)110707-115400_e_00_0008.bmp 319 240 52 62 315 240 104 80 0 0 0 0 0 0 0 0 0 0 0 0 3146 321 166 22 
2603(r-1-3)110707-115400_e_00_0009.bmp 320 242 53 71 315 242 107 80 0 0 0 0 0 0 0 0 0 0 0 0 1049 334 146 33 
2603(r-1-3)110707-115400_e_01_0000.bmp 320 243 48 100 321 243 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 313 163 25 
2603(r-1-3)110707-115400_e_01_0001.bmp 320 242 53 84 322 242 113 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 315 153 26 
2603(r-1-3)110707-115400_e_01_0002.bmp 319 242 52 96 322 242 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 306 175 29 
2603(r-1-3)110707-115400_e_01_0003.bmp 319 242 52 97 323 242 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 298 174 26 
2603(r-1-3)110707-115400_e_01_0004.bmp 319 243 55 96 322 243 109 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 288 178 23 
2603(r-1-3)110707-115400_e_01_0005.bmp 318 242 54 96 320 242 108 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 312 160 28 
2603(r-1-3)110707-115400_e_01_0006.bmp 320 241 54 95 323 241 108 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 271 174 23 
2603(r-1-3)110707-115400_e_01_0007.bmp 319 243 52 95 321 243 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 314 159 37 
2603(r-1-3)110707-115400_e_01_0008.bmp 320 244 49 100 322 244 102 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 305 159 22 
2603(r-1-3)110707-115400_e_01_0009.bmp 319 242 55 94 320 242 108 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 312 156 28 
2604(r-1-3)110707-115400_e_00_0000.bmp 318 242 60 96 316 242 111 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 317 168 38 
2604(r-1-3)110707-115400_e_00_0001.bmp 319 243 57 98 316 243 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 162 40 
2604(r-1-3)110707-115400_e_00_0002.bmp 319 241 59 97 318 241 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 319 158 37 
2604(r-1-3)110707-115400_e_00_0003.bmp 319 241 61 84 317 241 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 318 162 37 
2604(r-1-3)110707-115400_e_00_0004.bmp 319 242 60 78 317 242 105 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 318 164 42 
2604(r-1-3)110707-115400_e_00_0005.bmp 319 241 56 82 318 241 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 318 165 35 
2604(r-1-3)110707-115400_e_00_0006.bmp 317 242 58 97 315 242 111 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 158 36 
2604(r-1-3)110707-115400_e_00_0007.bmp 319 243 62 82 318 243 110 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 318 161 33 
2604(r-1-3)110707-115400_e_00_0008.bmp 319 242 58 98 318 242 112 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 318 157 40 
2604(r-1-3)110707-115400_e_00_0009.bmp 318 241 61 98 317 241 113 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 318 155 34 
2604(r-1-3)110707-115400_e_00_0010.bmp 319 243 59 97 319 243 111 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 320 167 35 
2604(r-1-3)110707-115400_e_01_0000.bmp 320 243 64 71 322 243 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 169 23 
2604(r-1-3)110707-115400_e_01_0001.bmp 319 242 61 74 322 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 314 174 27 
2604(r-1-3)110707-115400_e_01_0002.bmp 318 243 67 72 321 243 107 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 160 1 
2604(r-1-3)110707-115400_e_01_0003.bmp 320 242 63 77 324 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 171 26 
2604(r-1-3)110707-115400_e_01_0004.bmp 319 243 64 64 323 243 105 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 174 22 
2604(r-1-3)110707-115400_e_01_0005.bmp 319 243 63 63 322 243 103 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 173 26 
2604(r-1-3)110707-115400_e_01_0006.bmp 319 242 65 56 322 242 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 170 34 
2604(r-1-3)110707-115400_e_01_0007.bmp 319 241 63 75 322 241 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 172 31 
2604(r-1-3)110707-115400_e_01_0008.bmp 317 243 62 67 321 243 111 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 322 174 26 
2604(r-1-3)110707-115400_e_01_0009.bmp 319 242 65 76 323 242 111 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 165 25 
2604(r-1-3)110707-115400_e_01_0010.bmp 318 242 65 70 321 242 110 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 321 174 26 
2605(r-1-3)110707-115400_e_00_0000.bmp 322 242 36 100 318 242 94 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 292 177 20 
2605(r-1-3)110707-115400_e_00_0001.bmp 319 242 40 100 315 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 293 188 19 
2605(r-1-3)110707-115400_e_00_0002.bmp 318 241 39 95 314 241 100 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 171 181 24 
2605(r-1-3)110707-115400_e_00_0003.bmp 319 242 41 96 316 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 264 183 18 
2605(r-1-3)110707-115400_e_00_0004.bmp 318 242 40 96 316 242 100 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 293 191 22 
2605(r-1-3)110707-115400_e_00_0005.bmp 318 242 40 96 315 242 100 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 262 182 24 
2605(r-1-3)110707-115400_e_00_0006.bmp 319 241 40 93 316 241 100 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 263 183 20 
2605(r-1-3)110707-115400_e_00_0007.bmp 316 243 42 93 312 243 99 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 284 195 24 
2605(r-1-3)110707-115400_e_00_0008.bmp 317 242 39 100 314 242 100 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 261 181 25 
2605(r-1-3)110707-115400_e_00_0009.bmp 320 243 41 96 316 243 98 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 263 187 21 
2605(r-1-3)110707-115400_e_01_0000.bmp 320 238 39 100 325 238 92 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 308 196 22 
2605(r-1-3)110707-115400_e_01_0001.bmp 320 242 45 100 323 242 102 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 288 188 28 
2605(r-1-3)110707-115400_e_01_0002.bmp 318 242 44 100 321 242 102 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 233 190 28 
2605(r-1-3)110707-115400_e_01_0003.bmp 319 243 42 100 321 243 102 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 295 191 29 
2605(r-1-3)110707-115400_e_01_0004.bmp 319 241 45 100 324 241 102 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 236 190 28 
2605(r-1-3)110707-115400_e_01_0005.bmp 319 244 46 100 321 244 102 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 295 190 32 
2605(r-1-3)110707-115400_e_01_0006.bmp 318 244 45 100 323 244 102 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 253 194 27 
2605(r-1-3)110707-115400_e_01_0007.bmp 320 242 50 100 322 242 103 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 253 186 30 
2605(r-1-3)110707-115400_e_01_0008.bmp 319 242 46 100 322 242 101 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 306 189 26 
2605(r-1-3)110707-115400_e_01_0009.bmp 318 245 45 100 323 245 100 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 297 195 26 
2606(r-1-3)110707-115400_e_00_0000.bmp 319 242 58 95 315 242 111 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 299 150 25 
2606(r-1-3)110707-115400_e_00_0001.bmp 318 241 45 100 313 241 102 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 305 162 29 
2606(r-1-3)110707-115400_e_00_0002.bmp 320 239 61 77 315 239 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 152 29 
2606(r-1-3)110707-115400_e_00_0003.bmp 320 240 59 69 315 240 115 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 334 161 30 
2606(r-1-3)110707-115400_e_00_0004.bmp 318 242 57 80 313 242 115 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 158 1 
2606(r-1-3)110707-115400_e_00_0005.bmp 319 242 47 100 313 242 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 306 168 30 
2606(r-1-3)110707-115400_e_00_0006.bmp 320 241 56 81 315 241 117 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 168 33 
2606(r-1-3)110707-115400_e_00_0007.bmp 319 243 60 72 314 243 116 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 150 1 
2606(r-1-3)110707-115400_e_00_0008.bmp 318 242 59 95 313 242 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 306 162 28 
2606(r-1-3)110707-115400_e_00_0009.bmp 319 243 60 82 314 243 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 314 156 27 
2606(r-1-3)110707-115400_e_01_0000.bmp 319 242 49 100 325 242 113 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 335 159 25 
2606(r-1-3)110707-115400_e_01_0001.bmp 318 243 48 100 324 243 103 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 343 165 27 
2606(r-1-3)110707-115400_e_01_0002.bmp 320 241 61 81 326 241 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 335 162 30 
2606(r-1-3)110707-115400_e_01_0003.bmp 319 241 56 97 326 241 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 327 170 44 
2606(r-1-3)110707-115400_e_01_0004.bmp 318 241 50 100 325 241 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 335 160 37 
2606(r-1-3)110707-115400_e_01_0005.bmp 319 242 54 90 326 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 335 166 31 
2606(r-1-3)110707-115400_e_01_0006.bmp 319 242 57 96 326 242 117 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 336 155 29 
2606(r-1-3)110707-115400_e_01_0007.bmp 319 243 59 78 327 243 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 336 158 31 
2606(r-1-3)110707-115400_e_01_0008.bmp 320 243 58 88 327 243 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 327 170 33 
2606(r-1-3)110707-115400_e_01_0009.bmp 321 243 58 78 328 243 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 328 170 47 
2607(r-1-3)110707-115400_e_00_0000.bmp 320 242 58 62 315 242 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 161 41 
2607(r-1-3)110707-115400_e_00_0001.bmp 318 243 50 100 313 243 100 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 308 168 33 
2607(r-1-3)110707-115400_e_00_0002.bmp 319 240 54 64 314 240 104 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 314 175 36 
2607(r-1-3)110707-115400_e_00_0003.bmp 320 240 53 65 316 240 97 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 167 34 
2607(r-1-3)110707-115400_e_00_0004.bmp 319 239 49 100 317 239 95 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 313 176 35 
2607(r-1-3)110707-115400_e_00_0005.bmp 318 242 57 63 314 242 101 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 315 175 34 
2607(r-1-3)110707-115400_e_00_0006.bmp 319 242 52 62 315 242 97 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 170 35 
2607(r-1-3)110707-115400_e_00_0007.bmp 318 242 54 64 314 242 97 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 310 170 30 
2607(r-1-3)110707-115400_e_00_0008.bmp 320 241 53 60 316 241 99 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 179 37 
2607(r-1-3)110707-115400_e_00_0009.bmp 321 242 53 61 319 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 315 169 33 
2607(r-1-3)110707-115400_e_00_0010.bmp 319 242 52 67 316 242 98 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 170 31 
2607(r-1-3)110707-115400_e_01_0000.bmp 319 244 50 100 322 244 102 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 322 164 37 
2607(r-1-3)110707-115400_e_01_0001.bmp 320 242 49 96 323 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 158 42 
2607(r-1-3)110707-115400_e_01_0002.bmp 320 243 50 96 323 243 98 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 162 39 
2607(r-1-3)110707-115400_e_01_0003.bmp 320 240 48 90 322 240 97 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 161 40 
2607(r-1-3)110707-115400_e_01_0004.bmp 319 241 52 94 322 241 101 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 159 36 
2607(r-1-3)110707-115400_e_01_0005.bmp 319 243 50 85 321 243 101 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 322 162 41 
2607(r-1-3)110707-115400_e_01_0006.bmp 318 242 49 100 321 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 322 162 34 
2607(r-1-3)110707-115400_e_01_0007.bmp 319 242 49 96 322 242 100 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 322 163 34 
2607(r-1-3)110707-115400_e_01_0008.bmp 319 243 49 100 322 243 100 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 164 30 
2607(r-1-3)110707-115400_e_01_0009.bmp 318 243 47 96 320 243 100 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 329 164 36 
2608(r-1-3)110707-115400_e_00_0000.bmp 319 242 42 100 314 242 93 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 307 185 27 
2608(r-1-3)110707-115400_e_00_0001.bmp 320 242 43 100 314 242 92 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 297 192 22 
2608(r-1-3)110707-115400_e_00_0002.bmp 319 242 44 100 314 242 92 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 314 185 23 
2608(r-1-3)110707-115400_e_00_0003.bmp 318 243 45 100 314 243 93 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 307 186 27 
2608(r-1-3)110707-115400_e_00_0004.bmp 318 243 44 100 313 243 91 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 306 187 25 
2608(r-1-3)110707-115400_e_00_0005.bmp 319 242 45 100 315 242 91 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 308 185 23 
2608(r-1-3)110707-115400_e_00_0006.bmp 318 242 46 100 314 242 93 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 315 190 33 
2608(r-1-3)110707-115400_e_00_0007.bmp 319 243 45 100 314 243 92 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 303 193 24 
2608(r-1-3)110707-115400_e_00_0008.bmp 320 242 47 100 315 242 91 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 191 29 
2608(r-1-3)110707-115400_e_00_0009.bmp 319 242 48 100 315 242 93 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 299 193 23 
2608(r-1-3)110707-115400_e_01_0000.bmp 318 245 40 96 322 245 91 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 197 40 
2608(r-1-3)110707-115400_e_01_0001.bmp 318 241 43 96 322 241 92 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 193 36 
2608(r-1-3)110707-115400_e_01_0002.bmp 319 242 43 100 323 242 93 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 333 184 23 
2608(r-1-3)110707-115400_e_01_0003.bmp 319 244 45 100 322 244 92 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 328 189 31 
2608(r-1-3)110707-115400_e_01_0004.bmp 318 242 45 100 321 242 91 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 322 190 31 
2608(r-1-3)110707-115400_e_01_0005.bmp 319 242 46 100 322 242 91 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 185 27 
2608(r-1-3)110707-115400_e_01_0006.bmp 318 242 45 100 322 242 92 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 322 192 31 
2608(r-1-3)110707-115400_e_01_0007.bmp 319 242 46 100 322 242 98 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 183 23 
2608(r-1-3)110707-115400_e_01_0008.bmp 320 241 45 100 323 241 92 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 191 31 
2608(r-1-3)110707-115400_e_01_0009.bmp 321 239 45 100 323 239 99 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 333 186 22 
2609(r-1-3)110707-115400_e_00_0000.bmp 321 242 49 100 319 242 126 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 319 172 24 
2609(r-1-3)110707-115400_e_00_0001.bmp 321 243 49 100 319 243 118 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 319 168 30 
2609(r-1-3)110707-115400_e_00_0002.bmp 319 243 46 100 318 243 115 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 302 171 30 
2609(r-1-3)110707-115400_e_00_0003.bmp 318 243 44 100 316 243 113 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 317 176 37 
2609(r-1-3)110707-115400_e_00_0004.bmp 319 242 44 100 317 242 113 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 336 173 35 
2609(r-1-3)110707-115400_e_00_0005.bmp 318 243 47 100 316 243 115 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 185 1 
2609(r-1-3)110707-115400_e_00_0006.bmp 319 244 49 100 317 244 117 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 301 176 30 
2609(r-1-3)110707-115400_e_00_0007.bmp 319 242 47 100 317 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 300 175 30 
2609(r-1-3)110707-115400_e_00_0008.bmp 319 242 55 74 317 242 114 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 309 181 29 
2609(r-1-3)110707-115400_e_00_0009.bmp 319 242 50 100 317 242 114 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 326 173 27 
2609(r-1-3)110707-115400_e_01_0000.bmp 320 242 47 100 322 242 123 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 169 24 
2609(r-1-3)110707-115400_e_01_0001.bmp 312 242 53 85 314 242 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 306 167 37 
2609(r-1-3)110707-115400_e_01_0002.bmp 319 242 46 100 322 242 114 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 314 165 29 
2609(r-1-3)110707-115400_e_01_0003.bmp 319 243 48 100 322 243 113 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 315 172 37 
2609(r-1-3)110707-115400_e_01_0004.bmp 318 243 45 100 320 243 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 313 170 31 
2609(r-1-3)110707-115400_e_01_0005.bmp 309 242 49 100 310 242 117 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 311 176 29 
2609(r-1-3)110707-115400_e_01_0006.bmp 320 243 53 67 322 243 114 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 305 172 30 
2609(r-1-3)110707-115400_e_01_0007.bmp 319 242 48 100 321 242 115 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 311 168 29 
2609(r-1-3)110707-115400_e_01_0008.bmp 318 243 55 66 319 243 114 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 302 176 31 
2609(r-1-3)110707-115400_e_01_0009.bmp 319 241 53 64 321 241 114 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 304 169 28 
